index_number,region_number,port_name,country,port_latitude,port_longitude,publication_number,chart_number,harbor_size,harbor_type,shelter_afforded,entry_tide,entry_swell,entry_ice,entry_other,overhead_limit,channel_depth,anchorage_depth,cargo_pier_depth,cargo_oil_depth,tide_range,max_vessel_size,good_holding_ground,turning_area,port_of_entry,us_representative,eta_message_required,pilot_required,pilot_available,pilot_local_assist,pilot_advised,tug_salvage,tug_assist,quarantine_procedures_required,quarantine_sscc_cert_required,quarantine_other,comms_phone,comms_fax,comms_radio,comms_vhf,comms_air,comms_rail,cargo_wharf,cargo_anchor,cargo_med_moor,cargo_beach_moor,cargo_ice_moor,med_facility,garbage_dispose,degauss,dirty_ballast,crane_fixed,crane_mobile,crane_float,lift_100_tons,lift_50_100_tons,lift_25_49_tons,lift_0_24_tons,services_longshore,services_electrical,services_steam,services_nav_equip,services_electrical_repair,provisions,water,fuel_oil,diesel,deck_supplies,eng_supplies,repair_types,dry_dock_types,railway_types,port_geom
56330,56329,WAKE ISLAND,QW,19.283333,166.616667,126,81664,V,CN,F,TRUE,TRUE,FALSE,TRUE,FALSE,A,,,H,1,L,,,TRUE,FALSE,TRUE,,,,TRUE,,,,,,,,,,TRUE,,,TRUE,,,,TRUE,FALSE,,FALSE,TRUE,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,C,,S,POINT(166.616666666667 19.2833333333333)
56370,56340,KWAJALEIN,MH,8.716667,167.733333,126,81711,V,OR,G,FALSE,FALSE,FALSE,TRUE,,G,G,L,L,1,M,TRUE,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,TRUE,,TRUE,,,,,TRUE,TRUE,,FALSE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,,FALSE,FALSE,C,,,POINT(167.733333333333 8.71666666666667)
56400,56340,MAJURO ATOLL,MH,7.083333,171.383333,126,81782,V,OR,G,FALSE,FALSE,FALSE,TRUE,FALSE,G,A,F,J,2,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,,,,,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,,FALSE,,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,C,,S,POINT(171.383333333333 7.08333333333333)
56810,56700,RABAUL,PG,-4.2,152.183333,126,82192,S,CN,E,TRUE,TRUE,FALSE,TRUE,FALSE,A,G,A,L,0,M,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,FALSE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,TRUE,TRUE,,FALSE,,,,,,,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,C,,,POINT(152.183333333333 -4.2)
56820,56700,KOKOPO,PG,-4.333333,152.266667,126,82192,V,OR,F,FALSE,FALSE,FALSE,TRUE,FALSE,A,E,P,,2,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,TRUE,FALSE,,FALSE,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,C,,,POINT(152.266666666667 -4.33333333333333)
56945,56695,QUEEN CAROLA HARBOR,PG,-5.166667,154.55,126,82244,V,CN,G,FALSE,FALSE,FALSE,TRUE,,E,J,P,,2,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,TRUE,FALSE,,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,,,FALSE,,TRUE,,,,,TRUE,TRUE,,,,,TRUE,FALSE,,TRUE,,,C,,,POINT(154.55 -5.16666666666667)
56970,56940,GIZO HARBOR,SB,-8.1,156.85,126,82304,V,CN,E,FALSE,TRUE,FALSE,TRUE,,H,A,N,,1,M,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,FALSE,,TRUE,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,C,,,POINT(156.85 -8.1)
57100,56940,TULAGHI,SB,-9.1,160.15,126,82377,V,CN,G,FALSE,FALSE,FALSE,TRUE,,A,A,P,,1,M,TRUE,TRUE,FALSE,,TRUE,,TRUE,,,,,,,,,,TRUE,TRUE,,,,TRUE,,,,TRUE,FALSE,,FALSE,,,,,,,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,C,,S,POINT(160.15 -9.1)
57120,56940,HONIARA,SB,-9.416667,159.95,126,82377,V,OR,G,TRUE,TRUE,FALSE,TRUE,,L,E,L,J,1,L,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,C,,,POINT(159.95 -9.41666666666667)
57070,56940,YANDINA,SB,-9.083333,159.216667,126,82384,V,CN,G,FALSE,FALSE,FALSE,TRUE,,A,A,M,,1,M,TRUE,,TRUE,,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,,,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,,,,,FALSE,,FALSE,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,C,,,POINT(159.216666666667 -9.08333333333333)
57230,57160,PORT VILA,VU,-17.733333,168.316667,126,82571,V,CB,E,FALSE,FALSE,FALSE,TRUE,TRUE,J,A,K,P,1,M,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,TRUE,,,,TRUE,,,FALSE,,TRUE,,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,S,POINT(168.316666666667 -17.7333333333333)
56450,56430,TARAWA ATOLL,KI,1.333333,172.933333,126,83059,V,OR,F,FALSE,FALSE,FALSE,TRUE,,L,L,M,,3,M,,,TRUE,FALSE,TRUE,,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,,TRUE,,,TRUE,,,,TRUE,TRUE,,FALSE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,C,,,POINT(172.933333333333 1.33333333333333)
55617,55615,FUNAFUTI ATOLL,TV,-8.516667,179.133333,126,83094,V,CN,G,TRUE,TRUE,FALSE,TRUE,FALSE,N,H,N,L,4,M,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,TRUE,,TRUE,,TRUE,,TRUE,,,TRUE,TRUE,,FALSE,,TRUE,,,,,TRUE,TRUE,,,,,,TRUE,,TRUE,,,C,,,POINT(179.133333333333 -8.51666666666667)
56025,56019,CANTON ISLAND,KI,-2.833333,-171.716667,126,83105,V,OR,F,FALSE,TRUE,FALSE,TRUE,FALSE,L,M,L,,3,,TRUE,TRUE,TRUE,FALSE,FALSE,,,,TRUE,FALSE,FALSE,,,,,,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,,,FALSE,TRUE,,,,,,TRUE,,,,,,TRUE,TRUE,,TRUE,,,C,,,POINT(-171.716666666667 -2.83333333333333)
55770,55765,VAITAPE,PF,-16.5,-151.75,126,83397,V,CB,G,FALSE,FALSE,FALSE,TRUE,,K,A,O,,0,M,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE,TRUE,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,,TRUE,FALSE,,FALSE,FALSE,,,,,,,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,,,C,,,POINT(-151.75 -16.5)
55740,55700,AVATIU,CK,-21.2,-159.783333,126,83425,V,CN,G,FALSE,TRUE,FALSE,TRUE,FALSE,N,A,N,N,1,M,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,,FALSE,,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE,,FALSE,FALSE,C,,,POINT(-159.783333333333 -21.2)
55680,55675,PAGO PAGO HARBOR,AS,-14.283333,-170.666667,126,83484,S,CN,G,FALSE,TRUE,FALSE,FALSE,FALSE,A,J,F,J,3,M,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,TRUE,,TRUE,TRUE,,,TRUE,,TRUE,,TRUE,,TRUE,,,,,,TRUE,,TRUE,,,TRUE,,,,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,,,C,,S,POINT(-170.666666666667 -14.2833333333333)
55600,55575,PANGAI,TO,-19.8,-174.35,126,83560,V,CN,F,FALSE,FALSE,FALSE,TRUE,FALSE,N,A,P,,2,M,,,,,TRUE,,FALSE,,,,TRUE,,,TRUE,,,TRUE,,,,,TRUE,,,,TRUE,TRUE,,FALSE,,,,,,,,,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(-174.35 -19.8)
55590,55575,NUKU ALOFA,TO,-21.133333,-175.2,126,83567,V,CN,G,TRUE,TRUE,FALSE,FALSE,FALSE,J,A,G,,1,M,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,,,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,TRUE,,FALSE,,,,,,,,,,,,,,TRUE,,TRUE,,,C,,,POINT(-175.2 -21.1333333333333)
55550,55510,LEVUKA,FJ,-17.683333,178.833333,126,83570,S,CN,G,FALSE,FALSE,FALSE,TRUE,FALSE,D,A,L,L,1,M,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,,TRUE,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,TRUE,,,C,,,POINT(178.833333333333 -17.6833333333333)
55556,55510,MALAI,FJ,-16.35,179.366667,126,83590,V,CB,G,,,,TRUE,,K,F,J,J,2,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,,FALSE,,,,,,TRUE,TRUE,,,,,,TRUE,FALSE,FALSE,,,,C,,,POINT(179.366666666667 -16.35)
56325,56324,JOHNSTON ATOLL,XU,16.75,-169.516667,126,83637,V,CN,F,FALSE,FALSE,FALSE,TRUE,FALSE,L,K,O,,2,L,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,TRUE,,FALSE,,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,C,,,POINT(-169.516666666667 16.75)
57990,57960,CLAVERIA,PH,18.616667,121.083333,162,91140,V,CN,F,TRUE,TRUE,,TRUE,,A,A,N,,2,,,,TRUE,,TRUE,TRUE,,,,,TRUE,,,,,,TRUE,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,TRUE,,,,C,,,POINT(121.083333333333 18.6166666666667)
58000,57960,APARRI,PH,18.366667,121.633333,162,91151,V,OR,P,FALSE,TRUE,FALSE,TRUE,FALSE,O,C,,,1,M,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,,TRUE,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,FALSE,,TRUE,,,C,,S,POINT(121.633333333333 18.3666666666667)
58460,57960,SAN FERNANDO HARBOR,PH,16.616667,120.316667,162,91247,M,OR,F,TRUE,TRUE,,,,F,B,F,G,1,M,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C,S,S,POINT(120.316666666667 16.6166666666667)
58170,57960,LEGAZPI PORT,PH,13.15,123.75,162,91407,V,OR,F,FALSE,TRUE,FALSE,TRUE,,H,A,O,K,1,M,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,,,FALSE,FALSE,,,TRUE,,,TRUE,,TRUE,,TRUE,,,,,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,,,,C,,S,POINT(123.75 13.15)
58150,57960,TABACO,PH,13.366667,123.733333,162,91407,V,OR,P,TRUE,TRUE,FALSE,TRUE,,M,A,L,,2,L,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,,,,,TRUE,,,FALSE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,,,C,,S,POINT(123.733333333333 13.3666666666667)
58690,57960,TACLOBAN,PH,11.25,125,162,92061,S,CN,G,FALSE,FALSE,FALSE,TRUE,TRUE,N,L,N,M,1,M,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,,TRUE,,,,,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,FALSE,FALSE,TRUE,,,C,,,POINT(125 11.25)
58750,57960,BAYBAY,PH,10.683333,124.8,162,92090,V,OR,P,,,,,,A,A,O,,4,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,TRUE,,,,,TRUE,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,,TRUE,,,C,,S,POINT(124.8 10.6833333333333)
59385,57960,MANGAGOY,PH,8.233333,126.316667,162,92131,S,CN,G,TRUE,TRUE,FALSE,TRUE,,L,H,L,,3,M,TRUE,,TRUE,FALSE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,FALSE,TRUE,,TRUE,,,,,TRUE,,,FALSE,,,TRUE,,,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,,TRUE,C,,,POINT(126.316666666667 8.23333333333333)
59430,57960,DAVAO,PH,7.066667,125.616667,162,92153,S,CN,G,TRUE,TRUE,FALSE,,,N,B,K,K,2,L,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,,TRUE,,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,C,S,,POINT(125.616666666667 7.06666666666667)
59400,57960,MATI,PH,6.95,126.216667,162,92160,V,OR,E,,,,,,A,A,M,G,4,L,,,,FALSE,TRUE,TRUE,,,,FALSE,FALSE,,,,,,TRUE,,TRUE,,TRUE,,,,,TRUE,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(126.216666666667 6.95)
59780,57960,PORT HOLLAND,PH,6.55,121.866667,162,92210,V,CN,G,,,,TRUE,,L,J,L,,3,,,,,,TRUE,,TRUE,,TRUE,,,,,,,TRUE,TRUE,,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,TRUE,,,,,TRUE,TRUE,,,,,C,,,POINT(121.866666666667 6.55)
59580,57960,ZAMBOANGA,PH,6.9,122.066667,162,92214,S,OR,G,TRUE,TRUE,FALSE,TRUE,,A,A,L,N,1,M,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,,,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,,,,,,TRUE,TRUE,,TRUE,TRUE,C,M,,POINT(122.066666666667 6.9)
59770,57960,BASILIAN CITY (ISABELA),PH,6.716667,121.966667,162,92216,V,OR,E,,TRUE,,TRUE,,K,G,L,N,1,M,TRUE,,,,,FALSE,TRUE,,TRUE,,TRUE,,,,,,TRUE,,TRUE,,TRUE,,,,,TRUE,,,,,TRUE,,,,,TRUE,TRUE,,,,,TRUE,TRUE,,,,,C,,,POINT(121.966666666667 6.71666666666667)
59720,57960,BUGO,PH,8.516667,124.75,162,92290,V,CN,G,,,,,,A,A,K,L,3,M,TRUE,,TRUE,,,TRUE,,,,,,TRUE,,,,TRUE,TRUE,,,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,TRUE,,,,,TRUE,TRUE,,,,,C,,,POINT(124.75 8.51666666666667)
59710,57960,CAGAYAN DE ORO,PH,8.5,124.666667,162,92293,M,CN,G,TRUE,TRUE,,TRUE,,A,A,J,N,2,M,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,,,C,S,,POINT(124.666666666667 8.5)
59680,57960,PORT OZAMIS,PH,8.133333,123.85,162,92296,V,OR,E,,,,TRUE,,K,E,N,,1,M,TRUE,,TRUE,,TRUE,,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,TRUE,,FALSE,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,C,,,POINT(123.85 8.13333333333333)
58620,57960,MASBATE,PH,12.366667,123.616667,162,92302,S,CN,E,,,FALSE,TRUE,,A,A,L,,0,M,,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,C,,,POINT(123.616666666667 12.3666666666667)
59090,57960,DUMAGUETE,PH,9.316667,123.3,162,92302,V,OR,G,,,,TRUE,,A,A,O,,1,M,FALSE,TRUE,,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,TRUE,,TRUE,,TRUE,,,,,TRUE,,,FALSE,,TRUE,,,,,TRUE,TRUE,,,,,,TRUE,TRUE,,,,C,,,POINT(123.3 9.31666666666667)
59345,57960,NASIPIT PORT,PH,8.983333,125.333333,162,92310,V,RN,F,FALSE,FALSE,FALSE,TRUE,TRUE,M,A,H,,2,M,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,FALSE,,TRUE,FALSE,,TRUE,FALSE,TRUE,,TRUE,TRUE,,,,TRUE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,TRUE,,TRUE,FALSE,FALSE,C,,,POINT(125.333333333333 8.98333333333333)
59120,57960,PULUPANDAN,PH,10.516667,122.8,162,92350,V,OR,P,TRUE,TRUE,,TRUE,,O,K,N,M,2,M,TRUE,,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,TRUE,,TRUE,,,TRUE,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(122.8 10.5166666666667)
59015,57960,TOLEDO,PH,10.366667,123.633333,162,92370,S,OR,P,TRUE,TRUE,,,,F,A,O,N,2,L,,,,,TRUE,FALSE,TRUE,,TRUE,,,,,,,,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,FALSE,,FALSE,,TRUE,,,,,TRUE,TRUE,,,,,,TRUE,TRUE,,TRUE,TRUE,C,,,POINT(123.633333333333 10.3666666666667)
59070,57960,SAN CARLOS,PH,10.483333,123.416667,162,92370,V,CB,G,,,,FALSE,,H,E,L,,2,,,,TRUE,FALSE,TRUE,,TRUE,,,,TRUE,TRUE,,,,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,,,TRUE,,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(123.416666666667 10.4833333333333)
59270,57960,PUERTO PRINCESA,PH,9.733333,118.733333,162,92529,S,CN,G,TRUE,TRUE,FALSE,TRUE,,A,E,L,,1,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,TRUE,TRUE,,,,C,,S,POINT(118.733333333333 9.73333333333333)
57642,57510,DAI HANG,VN,8.483333,108.683333,161,93020,V,OR,P,TRUE,TRUE,,TRUE,TRUE,,,,A,2,M,,,TRUE,,TRUE,TRUE,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,FALSE,,,,,,,,,TRUE,,,TRUE,,TRUE,TRUE,,,,C,,,POINT(108.683333333333 8.48333333333333)
57411,57400,KEMAMAN HARBOR,MY,4.25,103.466667,161,93115,V,CN,G,,,,,,G,C,J,H,3,L,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,,C,,,POINT(103.466666666667 4.25)
57435,57431,PATTANI,TH,6.95,101.3,161,93180,S,CN,F,,,,,,P,K,N,,0,,,,TRUE,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,TRUE,,TRUE,TRUE,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,C,,S,POINT(101.3 6.95)
49794,49760,KHANOM,TH,9.2,99.9,161,93200,V,CN,F,,,,TRUE,,K,H,L,,0,,TRUE,,TRUE,,TRUE,FALSE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,POINT(99.9 9.2)
49792,49760,BANG SAPHAN,TH,11.183333,99.6,161,93220,V,CN,F,,,,,,G,E,L,,3,M,,TRUE,,FALSE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,,,TRUE,,,TRUE,,,,,,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,C,,,POINT(99.6 11.1833333333333)
57472,57431,PETCHBURI TERMINAL,TH,13.166667,100.15,161,93240,V,OR,P,,,,TRUE,,,E,J,,0,M,,,,,TRUE,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,C,,S,POINT(100.15 13.1666666666667)
57460,57431,SI RACHA TERMINAL,TH,13.116667,100.883333,161,93244,V,OR,P,FALSE,FALSE,FALSE,TRUE,,G,B,G,G,2,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,FALSE,,,,TRUE,,,TRUE,FALSE,,FALSE,TRUE,TRUE,,,,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,,,C,,,POINT(100.883333333333 13.1166666666667)
57461,57431,SIAM SEAPORT,TH,13.133333,100.883333,161,93244,V,OR,F,,,,FALSE,,G,N,G,,3,L,,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,,TRUE,,,TRUE,TRUE,,,,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,,,,C,,,POINT(100.883333333333 13.1333333333333)
57470,57431,KO SI CHANG TERMINAL,TH,13.166667,100.816667,161,93244,V,OR,F,FALSE,FALSE,FALSE,TRUE,TRUE,A,F,J,F,1,M,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,TRUE,,,FALSE,,,,,,,,,TRUE,,,TRUE,,TRUE,TRUE,,TRUE,TRUE,C,,,POINT(100.816666666667 13.1666666666667)
57462,57431,LAEM CHABANG,TH,13.083333,100.883333,161,93244,S,CB,P,,,,,,H,G,H,A,3,L,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,TRUE,,,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,,,,,TRUE,TRUE,TRUE,,,,C,M,S,POINT(100.883333333333 13.0833333333333)
57485,57478,KAMPONG SAOM,KH,10.633333,103.5,161,93283,M,CB,G,FALSE,TRUE,FALSE,TRUE,,L,H,H,K,1,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,FALSE,TRUE,,,,TRUE,,,TRUE,,,,,,TRUE,TRUE,,,,C,,S,POINT(103.5 10.6333333333333)
57580,57510,THANH HO CHI MINH,VN,10.766667,106.716667,161,93385,M,RN,E,TRUE,FALSE,FALSE,TRUE,TRUE,K,D,G,G,4,L,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C,S,M,POINT(106.716666666667 10.7666666666667)
57570,57510,VUNG TAU,VN,10.35,107.066667,161,93404,S,RN,F,FALSE,FALSE,FALSE,FALSE,TRUE,L,H,L,G,1,L,TRUE,TRUE,TRUE,,FALSE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,C,S,,POINT(107.066666666667 10.35)
